id,name,name_en,district_id,district_name,sub_district_id,sub_district_name,municipal_status_id,municipal_status_name,coordinates_itm_east,coordinates_itm_north,coordinates_wgs84_latitude,coordinates_wgs84_longitude,population,natural_region_id,natural_region_name,type_of_locality_id,type_of_locality_group,type_of_locality_form,local_authorities_cluster_id,local_authorities_cluster_name,previous_names,merged_locality_names
803,"יושיביה","Yoshivya",6,"הדרום",62,"באר שבע",39,"מועצה אזורית שדות נגב",162870,594790,31.44379,34.60925,733,621,"אזור גרר",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
452,"יזרעאל","Yizre'el",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",230400,718660,32.56219,35.32104,535,234,"עמק יזרעאל",330,"יישוב כפרי","קיבוצים",213,"אשכול רשויות הגליל והעמקים",,
409,"יחיעם","Yehi'am",2,"הצפון",24,"עכו",4,"מועצה אזורית מטה אשר",220910,766940,32.99758,35.22006,722,243,"אזור יחיעם",330,"יישוב כפרי","קיבוצים",212,"אשכול רשויות גליל מערבי",,
866,"יטבתה","Yotvata",6,"הדרום",62,"באר שבע",53,"מועצה אזורית חבל אילות",205520,422950,29.8951,35.06022,735,625,"הערבה",330,"יישוב כפרי","קיבוצים",610,"אשכול רשויות נגב מזרחי",,
3607,"ייט""ב","Yitav",7,"אזור יהודה ושומרון",75,"ירדן-יריחו",75,"מועצה אזורית ערבות הירדן",240170,650510,31.9475,35.42359,296,,,320,"יישוב כפרי","מושבים שיתופיים",710,"אשכול רשויות יהודה ושומרון",,
811,"יכיני","Yakhini",6,"הדרום",61,"אשקלון",37,"מועצה אזורית שער הנגב",161990,599120,31.48279,34.59974,724,614,"אזור אשקלון",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
753,"ינוב","Yanuv",4,"המרכז",41,"השרון",18,"מועצה אזורית לב השרון",195450,690330,32.30652,34.94961,953,411,"מערב השרון",310,"יישוב כפרי","מושבים",410,"אשכול רשויות השרון",,
2011,"ינון","Yinnon",6,"הדרום",61,"אשקלון",33,"מועצה אזורית באר טוביה",179370,627850,31.74263,34.78147,1215,611,"אזור מלאכי",310,"יישוב כפרי","מושבים",420,"אשכול רשויות שורק דרומי",,
29,"יסוד המעלה","Yesud HaMa'ala",2,"הצפון",21,"צפת",99,"מועצה מקומית",256670,773600,33.057,35.60297,1804,211,"עמק חולה",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",211,"אשכול רשויות גליל מזרחי",,
440,"יסודות","Yesodot",4,"המרכז",44,"רחובות",31,"מועצה אזורית נחל שורק",187330,635880,31.81529,34.86521,1016,441,"אזור רחובות",320,"יישוב כפרי","מושבים שיתופיים",420,"אשכול רשויות שורק דרומי",,
575,"יסעור","Yas'ur",2,"הצפון",24,"עכו",4,"מועצה אזורית מטה אשר",215800,756250,32.90119,35.16543,893,246,"אזור עכו",330,"יישוב כפרי","קיבוצים",212,"אשכול רשויות גליל מערבי",,
1138,"יעד","Ya'ad",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",223020,753820,32.87928,35.24259,728,241,"אזור שפרעם",310,"יישוב כפרי","מושבים",210,"אשכול רשויות בית הכרם הגלילי",,
1117,"יעל","Ya'el",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",229190,717520,32.55192,35.30814,,234,"עמק יזרעאל",510,"""מקום""","נקודה שאיננה יישוב (האוכלוסייה כלולה ב""גרים מחוץ ליישובים"")",213,"אשכול רשויות הגליל והעמקים",,
1044,"יעף","Ye'af",4,"המרכז",41,"השרון",18,"מועצה אזורית לב השרון",197020,686050,32.26796,34.96638,315,411,"מערב השרון",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",410,"אשכול רשויות השרון",,
795,"יערה","Ya'ara",2,"הצפון",24,"עכו",52,"מועצה אזורית מעלה יוסף",217690,774660,33.06719,35.1856,808,244,"אזור אילון",310,"יישוב כפרי","מושבים",212,"אשכול רשויות גליל מערבי",,
499,"יפיע","Yafi",2,"הצפון",25,"יזרעאל",99,"מועצה מקומית",226150,732240,32.68468,35.27588,19537,237,"הרי נצרת-תירען",270,"יישוב עירוני","יישובים לא יהודיים 19,999-10,000 תושבים",213,"אשכול רשויות הגליל והעמקים",,
3566,"יפית","Yafit",7,"אזור יהודה ושומרון",75,"ירדן-יריחו",75,"מועצה אזורית ערבות הירדן",244900,663400,32.06364,35.47396,221,,,310,"יישוב כפרי","מושבים",710,"אשכול רשויות יהודה ושומרון",,
134,"יפעת","Yif'at",2,"הצפון",23,"יזרעאל",9,"מועצה אזורית עמק יזרעאל",221370,731370,32.67685,35.22491,1211,234,"עמק יזרעאל",330,"יישוב כפרי","קיבוצים",213,"אשכול רשויות הגליל והעמקים",,
453,"יפתח","Yiftah",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",251850,781540,33.12874,35.55164,607,212,"גליל עליון מזרחי",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
3749,"יצהר","Yizhar",7,"אזור יהודה ושומרון",72,"שכם",72,"מועצה אזורית שומרון",222570,674950,32.16808,35.23752,2020,,,190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
759,"יציץ","Yaziz",4,"המרכז",43,"רמלה",30,"מועצה אזורית גזר",186890,641190,31.86317,34.86038,826,432,"אזור רמלה",310,"יישוב כפרי","מושבים",,,,
417,"יקום","Yaqum",4,"המרכז",41,"השרון",19,"מועצה אזורית חוף השרון",185300,683970,32.24891,34.84206,794,411,"מערב השרון",330,"יישוב כפרי","קיבוצים",,,,
3647,"יקיר","Yaqir",7,"אזור יהודה ושומרון",73,"טול כרם",72,"מועצה אזורית שומרון",210870,672920,32.14975,35.1135,2485,,,190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
241,"יקנעם (מושבה)","Yoqne'am(Moshava)",2,"הצפון",23,"יזרעאל",13,"מועצה אזורית מגידו",211050,728920,32.65473,35.11491,1375,235,"אזור יקנעם",310,"יישוב כפרי","מושבים",213,"אשכול רשויות הגליל והעמקים",,
240,"יקנעם עילית","Yoqne'am Illit",2,"הצפון",23,"יזרעאל",0,"עירייה",209170,728070,32.64705,35.09488,24158,235,"אזור יקנעם",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",310,"אשכול רשויות המפרץ",,
623,"יראון","Yir'on",2,"הצפון",24,"עכו",1,"מועצה אזורית הגליל העליון",242870,775820,33.0774,35.45527,407,244,"אזור אילון",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
2026,"ירדנה","Yardena",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",253280,719060,32.56534,35.56468,370,231,"עמק בית שאן",310,"יישוב כפרי","מושבים",214,"אשכול רשויות הכנרת והעמקים",,
831,"ירוחם","Yeroham",6,"הדרום",62,"באר שבע",99,"מועצה מקומית",193070,544140,30.98805,34.92826,11031,626,"הר הנגב הצפוני",170,"יישוב עירוני","יישובים יהודיים 19,999-10,000 תושבים",610,"אשכול רשויות נגב מזרחי",,
3000,"ירושלים","Jerusalem",1,"ירושלים",11,"ירושלים",0,"עירייה",220940,632240,31.78292,35.22017,966209,111,"הרי יהודה",120,"יישוב עירוני","יישובים יהודיים 500,000 תושבים ומעלה",,,,
718,"ירחיב","Yarhiv",4,"המרכז",42,"פתח תקווה",20,"מועצה אזורית דרום השרון",197130,673280,32.1528,34.96784,1088,421,"דרום השרון",310,"יישוב כפרי","מושבים",410,"אשכול רשויות השרון",,
502,"ירכא","Yirka",2,"הצפון",24,"עכו",99,"מועצה מקומית",219730,762220,32.95503,35.20744,17574,243,"אזור יחיעם",270,"יישוב עירוני","יישובים לא יהודיים 19,999-10,000 תושבים",,,,
183,"ירקונה","Yarqona",4,"המרכז",42,"פתח תקווה",20,"מועצה אזורית דרום השרון",190630,672460,32.14526,34.89897,357,421,"דרום השרון",310,"יישוב כפרי","מושבים",410,"אשכול רשויות השרון",,
916,"ישע","Yesha",6,"הדרום",62,"באר שבע",38,"מועצה אזורית אשכול",143060,573160,31.24759,34.40252,429,622,"אזור בשור",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
805,"ישעי","Yish'i",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",196820,628790,31.75158,34.9656,857,112,"שפלת יהודה",310,"יישוב כפרי","מושבים",,,,
828,"ישרש","Yashresh",4,"המרכז",43,"רמלה",30,"מועצה אזורית גזר",185750,646970,31.91526,34.84814,983,432,"אזור רמלה",310,"יישוב כפרי","מושבים",,,,
1227,"יתד","Yated",6,"הדרום",62,"באר שבע",38,"מועצה אזורית אשכול",135830,568630,31.20624,34.32701,563,622,"אזור בשור",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
504,"כאבול","Kabul",2,"הצפון",24,"עכו",99,"מועצה מקומית",219850,752790,32.87,35.20872,14474,241,"אזור שפרעם",270,"יישוב עירוני","יישובים לא יהודיים 19,999-10,000 תושבים",,,,
505,"כאוכב אבו אל-היג'א","Kaokab Abu Al-Hija",2,"הצפון",24,"עכו",99,"מועצה מקומית",223600,748420,32.83059,35.24876,3723,241,"אזור שפרעם",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",,,,
576,"כברי","Kabri",2,"הצפון",24,"עכו",4,"מועצה אזורית מטה אשר",214270,769590,33.02147,35.149,1098,245,"אזור נהריה",330,"יישוב כפרי","קיבוצים",212,"אשכול רשויות גליל מערבי",,
371,"כדורי","Kadoorie",2,"הצפון",22,"כנרת",3,"מועצה אזורית הגליל התחתון",238330,734280,32.70293,35.40579,215,222,"גליל תחתון מזרחי",340,"יישוב כפרי","יישובים מוסדיים, יהודיים",214,"אשכול רשויות הכנרת והעמקים",,
1338,"כדיתה","Kaddita",2,"הצפון",21,"צפת",2,"מועצה אזורית מרום הגליל",243720,767760,33.00471,35.46416,179,212,"גליל עליון מזרחי",370,"יישוב כפרי","יישובים קהילתיים",211,"אשכול רשויות גליל מזרחי",,
3564,"כוכב השחר","Kokhav HaShahar",7,"אזור יהודה ושומרון",74,"ראמאללה",73,"מועצה אזורית מטה בנימין",233060,651920,31.96032,35.34841,2515,,,190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
1224,"כוכב יאיר","Kokhav Ya'ir",4,"המרכז",42,"פתח תקווה",99,"מועצה מקומית",199780,680910,32.22166,34.99578,8950,421,"דרום השרון",180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",410,"אשכול רשויות השרון",,"כוכב יאיר,צור יגאל"
3779,"כוכב יעקב","Kokhav Ya'aqov",7,"אזור יהודה ושומרון",74,"ראמאללה",73,"מועצה אזורית מטה בנימין",223100,643070,31.88058,35.24302,9524,,,180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
824,"כוכב מיכאל","Kokhav Mikha'el",6,"הדרום",61,"אשקלון",36,"מועצה אזורית חוף אשקלון",168640,615350,31.62947,34.66888,1105,614,"אזור אשקלון",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
1252,"כורזים","Korazim",2,"הצפון",21,"צפת",55,"מועצה אזורית מבואות החרמון",251860,757370,32.91081,35.55089,339,213,"אזור חצור",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",211,"אשכול רשויות גליל מזרחי",,"מעוף"
1210,"כחל","Kahal",2,"הצפון",21,"צפת",55,"מועצה אזורית מבואות החרמון",248100,755130,32.89072,35.51063,472,212,"גליל עליון מזרחי",310,"יישוב כפרי","מושבים",211,"אשכול רשויות גליל מזרחי",,
1367,"כחלה","Kochlea",6,"הדרום",62,"באר שבע",69,"מועצה אזורית אל קסום",205060,577580,31.28987,35.05331,455,623,"אזור באר שבע",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",610,"אשכול רשויות נגב מזרחי",,
840,"כיסופים","Kissufim",6,"הדרום",62,"באר שבע",38,"מועצה אזורית אשכול",142840,587320,31.37527,34.39913,292,622,"אזור בשור",330,"יישוב כפרי","קיבוצים",620,"אשכול רשויות נגב מערבי",,
1153,"כישור","Kishor",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",223710,761230,32.94609,35.25,215,243,"אזור יחיעם",330,"יישוב כפרי","קיבוצים",210,"אשכול רשויות בית הכרם הגלילי",,
1183,"כליל","Kelil",2,"הצפון",24,"עכו",4,"מועצה אזורית מטה אשר",219110,765140,32.98135,35.20081,829,243,"אזור יחיעם",370,"יישוב כפרי","יישובים קהילתיים",212,"אשכול רשויות גליל מערבי",,
1229,"כלנית","Kallanit",2,"הצפון",21,"צפת",2,"מועצה אזורית מרום הגליל",242960,753390,32.87516,35.45566,258,214,"אזור גליל תחתון מרכזי",310,"יישוב כפרי","מושבים",211,"אשכול רשויות גליל מזרחי",,
1331,"כמאנה","Kamane",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",233140,757590,32.91319,35.35079,1620,242,"אזור כרמיאל",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",210,"אשכול רשויות בית הכרם הגלילי",,
1291,"כמהין","Kemehin",6,"הדרום",62,"באר שבע",48,"מועצה אזורית רמת נגב",145560,535790,30.91072,34.4315,251,626,"הר הנגב הצפוני",310,"יישוב כפרי","מושבים",610,"אשכול רשויות נגב מזרחי",,
1201,"כמון","Kammon",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",234000,757480,32.91219,35.35998,1412,242,"אזור כרמיאל",370,"יישוב כפרי","יישובים קהילתיים",210,"אשכול רשויות בית הכרם הגלילי",,
